#
122121222	0.001373
122221222	0.000207
122221221	0.000018
122222222	0.000108
122211222	0.202816
122211221	0.000318
122211122	0.117090
#
2025837	2058765
2222	0.530660
2221	0.000248
2211	0.010886
2122	0.001851
2112	0.266363
2111	0.000398
1222	0.114560
1211	0.075012
1122	0.000008
1112	0.000015
#
2059032	2108198
1222222	0.578678
1222221	0.000543
1222212	0.000103
1222122	0.000268
1221222	0.000434
1122222	0.000149
1111121	0.000616
2222222	0.067956
2221222	0.074378
2122222	0.000129
2121222	0.000475
2111212	0.073579
2111211	0.001476
2111122	0.000250
2111121	0.200837
2111111	0.000130
#
2108399	2131804
21	0.080831
22	0.853386
11	0.001204
12	0.064579
#
2136826	2192633
2222222222	0.426604
2222222112	0.000500
2222221122	0.014205
2222212222	0.002206
2222212112	0.000003
2221112121	0.006126
2212222222	0.000238
2212222212	0.005253
2212221122	0.000263
2211212112	0.001001
2211121122	0.000010
2211112222	0.000038
2211112122	0.000105
2211112112	0.208732
2211111122	0.000204
2122222222	0.000270
2122222122	0.001751
2122221122	0.041623
2122212122	0.000145
2122212112	0.139518
2121112121	0.020348
2121112111	0.000040
1222222222	0.000358
1222221222	0.001001
1222221122	0.127524
1222221112	0.000210
1222212112	0.000250
1222211122	0.000050
1221112112	0.000250
1211112112	0.000515
1122212112	0.000657
#
2212443	2214504
211	0.088077
212	0.000010
221	0.326650
222	0.426683
111	0.000003
121	0.158557
122	0.000020
#
2214736	2240978
1222112	0.007233
1222122	0.000016
1222222	0.000076
1221112	0.000005
1221222	0.084013
1221221	0.000098
1212222	0.001586
1211222	0.000018
2222112	0.146727
2222111	0.002173
2222122	0.005325
2222212	0.022761
2222222	0.340887
2222221	0.038820
2221112	0.001113
2221212	0.000677
2221222	0.047730
2221221	0.000060
2212112	0.000066
2212111	0.000015
2212122	0.000140
2212212	0.001194
2212222	0.224597
2212221	0.000596
2211212	0.000005
2211222	0.001035
2122112	0.000020
2122122	0.000170
2122212	0.001539
2122222	0.071118
2122221	0.000010
2121212	0.000023
2121222	0.000043
2112212	0.000043
2112222	0.000070
#
2264998	2271837
21	0.005026
22	0.406179
11	0.380416
12	0.208378
#
2274758	2279180
22	0.252380
21	0.555021
12	0.184127
11	0.008471
#
2280148	2289486
22	0.535651
21	0.298516
12	0.165699
11	0.000134
#
2300053	2307353
122	0.052941
121	0.000133
111	0.000453
222	0.788980
221	0.010122
211	0.147371
#
2322891	2328933
11	0.172836
12	0.000750
21	0.000750
22	0.825663
#
2416549	2452677
2211	0.004323
2221	0.000123
2222	0.137584
2111	0.000003
2112	0.000248
2121	0.000145
2122	0.326559
1211	0.452402
1212	0.000253
1221	0.000483
1222	0.067489
1122	0.010389
#
2456493	2495160
22121	0.477661
22122	0.000055
22111	0.021939
22222	0.018620
21121	0.006261
21122	0.000005
21111	0.002966
21222	0.411705
21212	0.000008
12121	0.009830
12122	0.000185
12111	0.041370
12222	0.001441
11121	0.000003
11122	0.000005
11222	0.007947
#
2503076	2711435
12212221222	0.431115
12212221212	0.000300
12212221211	0.000250
12212222222	0.003204
12212222111	0.000798
12212121222	0.000250
12211221222	0.001498
12222221222	0.000500
12222222222	0.035872
12221222222	0.000003
12221122111	0.000250
11221122111	0.008392
11112221222	0.000884
11121122222	0.000020
11121122212	0.000143
11121122111	0.020239
11121112212	0.050800
22212221222	0.038966
22212212212	0.000500
21221122212	0.001751
21221122111	0.000108
21112221222	0.006723
21111122222	0.003504
21122222222	0.005396
21121122222	0.041343
21121122212	0.000308
21121122111	0.315387
21121112212	0.031489
#
2715335	2737497
222	0.538002
221	0.020618
212	0.000018
211	0.106773
122	0.001501
121	0.333077
111	0.000013
#
2829617	2836133
22	0.418709
11	0.581291
#
2840041	2857820
222222	0.224845
222221	0.000253
221222	0.000228
221122	0.002754
221121	0.000020
212222	0.000010
211222	0.074298
211221	0.000044
211122	0.000813
211121	0.381128
211112	0.148266
211111	0.000005
122222	0.000003
121222	0.165625
121221	0.000463
121121	0.000005
111222	0.000715
111121	0.000523
#
2888820	2907236
2222	0.513999
2221	0.000003
2212	0.163842
2211	0.000498
2122	0.000003
2112	0.086788
1222	0.000003
1212	0.000998
1211	0.233864
#
2927410	2963181
2222	0.429535
2212	0.029202
2122	0.000468
2121	0.412918
2112	0.000025
2111	0.000038
1212	0.127806
1112	0.000008
#
3070715	3088574
2222	0.300308
2221	0.002691
2212	0.000010
2122	0.032976
2121	0.001418
2112	0.122034
2111	0.000043
1222	0.299035
1221	0.019517
1122	0.000012
1121	0.221952
1112	0.000003
1111	0.000003
#
3123299	3132868
212211	0.007504
212221	0.000129
212222	0.406189
212122	0.000990
211222	0.000463
211121	0.000121
211122	0.083158
222222	0.241034
222122	0.000003
221222	0.000020
221122	0.000010
112222	0.260352
112122	0.000008
111222	0.000018
111122	0.000003
#
3165498	3184498
2222	0.782781
2221	0.000250
2211	0.003502
2112	0.000005
2111	0.204708
1222	0.000106
1221	0.008509
1111	0.000139
#
3189859	3198689
11	0.235144
12	0.006977
21	0.107027
22	0.650852
#
3204592	3213139
11	0.249850
12	0.009030
21	0.002776
22	0.738344
#
3219045	3225900
12	0.251145
11	0.001066
22	0.740100
21	0.007688
#
3232877	3240282
22	0.729356
21	0.000509
12	0.262640
11	0.007495
#
3266600	3282830
2222222	0.607082
2222122	0.001218
2222111	0.006631
2221222	0.001506
2221122	0.000106
2221111	0.015669
2212222	0.005020
2212122	0.011620
2212111	0.011180
2211222	0.002189
2211122	0.000185
2211121	0.000753
2211111	0.013680
2122222	0.042185
2122111	0.000168
2121122	0.000142
2121111	0.000596
2112222	0.002282
2112122	0.000690
2112111	0.000770
2111222	0.001781
2111122	0.000074
2111111	0.258459
1222222	0.000028
1221122	0.000004
1212122	0.000721
1211222	0.000005
1211122	0.014753
1211111	0.000498
#
3294196	3306534
21212	0.347355
21222	0.011818
21112	0.000003
22212	0.002050
22222	0.612256
22112	0.002269
22122	0.007741
11111	0.000004
12111	0.016504
#
3346265	3369916
11111	0.215671
11112	0.002004
11122	0.000801
11211	0.000975
11222	0.039699
12222	0.003181
21111	0.023126
21112	0.140372
21122	0.001189
21211	0.001748
21212	0.000005
21222	0.007375
22111	0.000005
22112	0.000158
22122	0.002117
22211	0.000235
22212	0.002143
22221	0.000359
22222	0.558834
#
3372190	3394086
11	0.379024
12	0.018432
21	0.008649
22	0.593894
#
3406309	3443806
222222	0.365536
222221	0.004709
222212	0.001800
222122	0.003029
221222	0.032585
221221	0.000005
221212	0.000013
221122	0.000010
212222	0.014274
212221	0.001064
212212	0.002710
212122	0.000974
211222	0.000005
122222	0.000225
122122	0.000028
112222	0.166415
112221	0.135488
112212	0.148232
112211	0.000048
112122	0.122420
112121	0.000008
112112	0.000025
111222	0.000329
111122	0.000070
#
3532829	3562633
11	0.356928
22	0.641321
21	0.001751
#
3644607	3659060
22	0.714107
21	0.005013
12	0.000250
11	0.280630
#
3660887	3669336
22	0.700093
21	0.254635
12	0.000008
11	0.045265
#
3673209	3731641
22222	0.495785
22221	0.040833
22211	0.038755
21122	0.011943
21121	0.003040
21111	0.003190
12222	0.033739
12221	0.000791
12212	0.000005
12211	0.253525
11221	0.002494
11211	0.000005
11122	0.001455
11121	0.005216
11111	0.109224
#
3732117	3737439
222	0.542711
212	0.000003
211	0.405760
122	0.000058
121	0.050528
111	0.000940
#
3737967	3755614
222	0.542516
212	0.406958
122	0.000005
112	0.001496
111	0.049025
#
3756100	3770955
22	0.536123
21	0.175820
12	0.288039
11	0.000018
#
3794608	3805709
22	0.737070
21	0.054985
12	0.207617
11	0.000328
#
3912093	3913856
221	0.480819
222	0.397620
211	0.000018
212	0.042754
121	0.003406
122	0.075384
#
3932436	3943375
222	0.555691
221	0.001003
212	0.000047
211	0.117096
122	0.001541
121	0.324206
111	0.000416
#
3978636	3980981
22	0.825105
21	0.000308
12	0.138877
11	0.035710
#
3989119	3992530
22	0.985493
11	0.014507
#
4020847	4021512
11	0.000333
12	0.384705
21	0.393602
22	0.221360
#
4024120	4032636
2222	0.615558
2212	0.000250
1222	0.000250
1221	0.058279
1212	0.283392
1112	0.042271
#
4069374	4075930
212	0.000280
211	0.460188
222	0.138792
221	0.275177
112	0.000080
122	0.125480
121	0.000003
#
4093324	4101208
22222	0.298358
22221	0.134358
22212	0.000493
22211	0.000008
21122	0.492898
21121	0.001099
11222	0.000250
11212	0.072536
#
4101675	4102852
11	0.000026
12	0.388168
21	0.275361
22	0.336445
#
4106070	4126871
2222221	0.002995
2222222	0.257355
2222121	0.000887
2222122	0.000358
2212121	0.000113
2212122	0.002139
2122222	0.000025
2121112	0.000008
1222221	0.000499
1222222	0.002690
1222121	0.001141
1222122	0.072691
1221112	0.000500
1212221	0.000013
1212222	0.001028
1212121	0.448124
1212122	0.151939
1211112	0.000250
1122222	0.000028
1121111	0.001332
1121112	0.055189
1112121	0.000124
1112122	0.000573
#
4127108	4130571
12	0.227991
11	0.000080
22	0.652449
21	0.119480
#
4135628	4140720
12	0.227825
11	0.000039
22	0.489033
21	0.283103
#
4150793	4166948
22	0.644867
21	0.086934
12	0.268043
11	0.000156
#
4169351	4174488
11	0.619012
12	0.000003
21	0.084398
22	0.296588
#
4202445	4235746
1222121	0.248472
1222122	0.002239
1222111	0.000160
1222112	0.000003
1122221	0.000983
1122222	0.000202
1121222	0.000003
1111222	0.000063
2222111	0.000018
2222112	0.000005
2222221	0.000500
2222222	0.000248
2222211	0.014282
2222212	0.138012
2221212	0.000010
2122221	0.015925
2122222	0.004785
2122212	0.000083
2121121	0.000111
2121221	0.000010
2121222	0.000167
2112221	0.000138
2112222	0.221682
2112212	0.001590
2111121	0.000347
2111122	0.000020
2111221	0.026499
2111222	0.323276
2111212	0.000166
#
4270441	4277422
22	0.962731
11	0.037269
#
4290149	4298187
12	0.586941
11	0.000015
22	0.326266
21	0.086778
#
4302682	4315443
2211	0.519119
2212	0.000500
2222	0.152967
1211	0.001251
1111	0.000891
1122	0.325272
#
4325036	4326942
21	0.286032
22	0.626099
11	0.000111
12	0.087757
#
4355556	4358908
12	0.383041
11	0.000900
22	0.187494
21	0.428564
#
4367566	4371293
212	0.310655
222	0.159652
221	0.100548
122	0.429142
121	0.000003
#
4378109	4390480
1211	0.083826
1222	0.005454
1112	0.000012
2211	0.039485
2212	0.001251
2222	0.782188
2112	0.087782
#
4402962	4408965
222	0.643024
221	0.107129
212	0.054744
211	0.000006
122	0.194901
121	0.000169
112	0.000028
#
4430301	4437679
21221	0.162194
22222	0.802289
11221	0.000138
12222	0.000113
12111	0.035268
#
4449793	4456051
22	0.378951
21	0.023250
12	0.597787
11	0.000012
#
4460997	4464543
221	0.140144
222	0.837095
111	0.022761
#
4469555	4471805
21	0.117128
22	0.690526
11	0.001974
12	0.190372
#
4479118	4487036
2221	0.120354
2222	0.643002
2211	0.000008
2212	0.045290
1111	0.000020
1112	0.191325
#
4495171	4501444
21	0.251731
22	0.724507
11	0.022906
12	0.000856
#
4506052	4510919
121	0.244224
122	0.026187
112	0.027764
221	0.003087
222	0.698739
#
4514372	4520149
121	0.127064
221	0.166296
222	0.700373
211	0.006263
212	0.000005
#
4552372	4558397
22	0.581787
21	0.214361
12	0.202523
11	0.001329
#
4560412	4571270
212	0.091394
211	0.000705
222	0.329928
221	0.367868
112	0.204020
111	0.000029
122	0.005973
121	0.000083
#
4583272	4586493
22	0.307331
21	0.269457
12	0.000323
11	0.422889
#
4600498	4610345
212	0.138684
211	0.000255
222	0.307742
221	0.250249
112	0.300413
111	0.000113
122	0.001786
121	0.000759
#
4637243	4646879
2221122	0.000018
2221121	0.096187
2222222	0.433259
2222221	0.000800
2222212	0.000003
2222211	0.005557
2222122	0.002754
2222121	0.000018
2121121	0.000349
2122222	0.000599
2122121	0.000230
2111122	0.006655
2111121	0.174988
2111111	0.000443
2112121	0.000250
1222122	0.018454
1222121	0.259360
1122121	0.000075
#
4702588	4714806
2222	0.881938
2212	0.000253
2122	0.021013
2112	0.048522
2111	0.036018
1122	0.012256
#
4722600	4725963
2222	0.558921
2211	0.071783
2122	0.000005
1222	0.359788
1211	0.000003
1122	0.009500
#
4730689	4733240
22	0.515725
21	0.000033
12	0.403194
11	0.081048
#
4734711	4742840
22	0.508306
21	0.000948
12	0.443670
11	0.047076
#
4744236	4750516
22	0.895708
21	0.019499
12	0.084532
11	0.000261
#
4754809	4782884
2121212	0.324162
2222222	0.366183
2222212	0.004002
2221212	0.000250
2221112	0.000250
2211211	0.007504
2211112	0.178039
2211111	0.051076
1221212	0.000250
1211111	0.068284
#
4787872	4794659
11	0.329397
12	0.009022
21	0.003519
22	0.658062
#
4806643	4809667
21	0.379457
22	0.212839
11	0.000983
12	0.406721
#
4814770	4828046
11	0.362424
12	0.402459
21	0.000008
22	0.235110
#
4833927	4857244
11221	0.098346
11222	0.000006
11211	0.000136
11212	0.339474
12121	0.321233
12122	0.025768
12111	0.000923
12221	0.000255
12222	0.000253
22122	0.000248
22221	0.000065
22222	0.213154
22212	0.000138
#
4858799	4871484
1212222	0.000904
1212211	0.103643
1212111	0.000255
1221111	0.031516
2112222	0.000330
2122222	0.315828
2122211	0.000498
2121222	0.000250
2212111	0.000170
2222222	0.001565
2222211	0.046967
2222122	0.002034
2222111	0.328954
2221222	0.166833
2221211	0.000250
#
4875277	4877955
21	0.350058
22	0.614424
11	0.034884
12	0.000633
#
4881434	4884231
212	0.424685
211	0.000013
222	0.308932
221	0.188332
112	0.000015
122	0.078024
#
4940978	4957731
222111	0.102851
222112	0.240070
222221	0.000003
222222	0.482486
222212	0.000750
221222	0.000003
221212	0.000250
212222	0.000250
212211	0.000010
212212	0.112289
211212	0.000758
122212	0.005755
121212	0.054522
#
4960363	4965709
22	0.833117
21	0.000263
12	0.056578
11	0.110043
#
4991687	5002003
22	0.874687
12	0.025263
11	0.100050
#
5003897	5026132
11122	0.025503
12122	0.175335
12121	0.000255
12222	0.000460
12221	0.001293
21221	0.000010
22122	0.004257
22222	0.024310
22221	0.669778
22212	0.098797
#
5051336	5063934
222	0.860680
212	0.025513
211	0.018509
112	0.095298
#
5081878	5088298
22	0.850076
21	0.126412
12	0.023111
11	0.000401
#
5094081	5110993
111	0.449158
112	0.012868
121	0.001513
122	0.000193
211	0.083614
212	0.001133
221	0.032764
222	0.418757
#
5130606	5141170
112	0.283712
111	0.000043
122	0.000025
212	0.084079
211	0.295303
222	0.336356
221	0.000483
#
5143708	5156633
1222221	0.238358
1222222	0.000011
2222221	0.000250
2222222	0.351676
2222121	0.000500
2221222	0.000250
2221121	0.059916
2221122	0.000489
2211121	0.217982
2122121	0.051133
2122111	0.079432
#
5167830	5180361
122	0.292979
121	0.002385
112	0.175115
111	0.000006
222	0.279027
221	0.250483
212	0.000003
211	0.000003
#
5180977	5184611
2222	0.555513
2212	0.009269
2211	0.004502
2121	0.000547
2111	0.253830
1222	0.002219
1212	0.174120
#
5185143	5199983
112222	0.000333
121122	0.000117
121121	0.255005
121111	0.000035
122122	0.000138
122121	0.181163
122221	0.000005
122212	0.000918
212122	0.000005
212222	0.195257
221121	0.001954
221221	0.000043
221212	0.000005
221211	0.000215
222122	0.012509
222121	0.003051
222222	0.000250
222221	0.069527
222212	0.279463
#
5212550	5215340
22	0.881438
12	0.005005
11	0.113554
#
5218643	5223288
12	0.377429
11	0.000010
22	0.307914
21	0.314647
#
5231775	5235653
2212	0.040791
2222	0.692576
2221	0.000250
1111	0.000040
1121	0.266343
#
5248774	5254258
22	0.645573
21	0.000750
11	0.353677
#
5278276	5302263
1111	0.140440
1112	0.000976
1121	0.027024
1211	0.000005
1221	0.000005
1222	0.001633
2111	0.086819
2112	0.000362
2121	0.000020
2122	0.001236
2211	0.000508
2212	0.000005
2221	0.068091
2222	0.672875
#
5401174	5409484
111	0.000030
112	0.214875
121	0.129517
122	0.071931
212	0.000010
221	0.000518
222	0.583119
#
5414630	5436780
21	0.003172
22	0.223959
11	0.217188
12	0.555681
#
5478006	5494623
121221	0.000008
121222	0.458722
121212	0.000250
122121	0.000738
122222	0.000250
112222	0.000013
222121	0.408452
222122	0.002766
222212	0.010255
212221	0.005510
212222	0.113037
#
5502779	5519007
222	0.902701
211	0.000750
122	0.005503
111	0.091046
#
5519817	5548074
12	0.410123
11	0.003083
22	0.517341
21	0.069453
#
5588100	5598710
122	0.094900
121	0.133307
112	0.318562
111	0.000005
222	0.452679
221	0.000005
212	0.000543
#
5603513	5610465
2212	0.255592
2211	0.000020
2222	0.085053
2221	0.291151
2112	0.000015
2122	0.283612
2121	0.000515
1222	0.084042
#
5614374	5622593
22222	0.375061
22212	0.386431
22211	0.000750
21122	0.000985
21121	0.000003
21112	0.000015
21111	0.174474
12222	0.000139
11212	0.062031
11111	0.000111
#
5623083	5626508
22	0.438411
21	0.385751
12	0.175396
11	0.000442
#
5675937	5692851
2122	0.038610
2121	0.002657
2112	0.318301
2111	0.001388
2222	0.363157
2221	0.155930
2212	0.027658
2211	0.000003
1122	0.000018
1112	0.001707
1222	0.085434
1221	0.000102
1212	0.005036
#
5700044	5701713
22	0.738619
12	0.064782
11	0.196598
#
5713085	5724281
2222	0.825405
2212	0.000750
2122	0.002251
2112	0.145830
1222	0.000008
1122	0.001251
1112	0.000743
1111	0.023762
#
5827570	5829229
22	0.831153
21	0.000263
12	0.046286
11	0.122299
#
5838478	5848541
112222	0.090533
112221	0.000010
122222	0.000145
121111	0.000105
222222	0.164200
222221	0.000990
222211	0.005503
222112	0.003502
222111	0.009252
221111	0.725758
#
5871533	5904504
112	0.083567
111	0.004937
122	0.002297
212	0.031246
211	0.119120
222	0.758829
221	0.000005
#
5904760	5931177
121	0.011946
122	0.073516
112	0.000133
221	0.241664
222	0.663870
211	0.000268
212	0.008604
#
5931845	5958505
12121	0.086793
22222	0.773387
21122	0.000500
21111	0.138819
21222	0.000500
#
5958802	5982023
2111	0.086793
2121	0.000172
2122	0.000578
2221	0.005833
2222	0.767053
1121	0.139570
#
5990227	6016674
221	0.269270
222	0.096145
211	0.001638
212	0.039400
121	0.000467
122	0.000051
111	0.000010
112	0.593019
#
6027302	6059989
1222	0.336381
1221	0.008670
1212	0.000673
1211	0.007163
1122	0.000010
1121	0.000005
1111	0.000020
2222	0.270749
2221	0.001942
2212	0.051248
2211	0.243384
2122	0.007556
2112	0.006720
2111	0.065480
#
6076112	6091997
21	0.336694
22	0.224729
11	0.001975
12	0.436602
#
6093575	6111365
1212	0.335545
1211	0.000108
1222	0.035761
1221	0.000173
1112	0.002584
1122	0.167854
1121	0.034047
2212	0.001051
2222	0.204433
2221	0.003219
2112	0.000025
2111	0.000010
2122	0.018129
2121	0.197060
#
6145470	6169652
111	0.002696
112	0.015227
121	0.000110
122	0.468358
211	0.164132
212	0.001037
221	0.000146
222	0.348295
#
6198754	6216476
222	0.929975
221	0.000520
212	0.001278
211	0.022704
122	0.017984
121	0.000033
112	0.027501
111	0.000005
#
6260729	6404502
2222222222	0.415640
2222222221	0.001473
2222222211	0.000672
2222222111	0.012886
2222221222	0.000003
2222221211	0.000720
2222211111	0.000440
2222111111	0.000025
2211221211	0.000058
2122222222	0.415261
2122222221	0.000028
2122222212	0.000187
2122222211	0.000940
2122222111	0.010288
2122221222	0.000130
2122221211	0.000030
2122221111	0.000355
2122211111	0.001566
2122111111	0.002271
2111221211	0.000208
1222222222	0.000050
1122222222	0.016753
1122222111	0.000005
1122211111	0.000010
1122122222	0.002251
1122121222	0.000263
1122121211	0.004002
1122111222	0.012764
1122111211	0.000451
1122111112	0.000314
1122111111	0.089713
1111222222	0.000250
1111221222	0.001815
1111221211	0.007739
1111221111	0.000436
#
6502194	6507243
21	0.212244
22	0.736731
11	0.050388
12	0.000638
#
6508391	6543815
12111	0.019824
12212	0.050275
12222	0.003772
11111	0.182027
11222	0.000480
22221	0.001501
22222	0.739045
21222	0.003076
#
6567310	6708532
121112111121222111111111111	0.000750
121112122111111111212111111	0.000008
121122111121211111212111111	0.001246
121122111121222111111111111	0.349965
121122111121222111111111122	0.000532
121122111121222111111111222	0.000250
121122111121222111111112222	0.023382
121122111121222111111121111	0.000118
121122111121222111112111111	0.000500
121122111121222111122222222	0.001501
121122111121222111211111111	0.003299
121122111121222111211112222	0.000953
121122111121222111212222222	0.000250
121122111121222121111111111	0.000135
121122111121222222222222222	0.001513
121122111222222222222222222	0.001248
121122112111111111212111111	0.001003
121122112121222111111111111	0.000202
121122112121222111111112222	0.002178
121122112122222212212121122	0.000218
121122112122222212212122222	0.000032
121122112222222222222221111	0.000403
121122112222222222222222222	0.010384
121122122111111111212111111	0.000243
121122211121222111111111111	0.001083
121122222222222222222222222	0.003037
121121122111111111212111111	0.002006
122122111121222111111111111	0.000473
122222111121222111111111111	0.000065
122222222222222222212112222	0.000452
122222222222222222222222222	0.005022
111122111121222111111111111	0.000005
221112111121222111111111111	0.000018
221112121121222111111111111	0.007714
221112121222222222222222222	0.000077
221112122111111111211111111	0.000172
221112122111111111212111111	0.032282
221112122111111111212111122	0.000500
221112122111111111212121111	0.000133
221112122121111111212111111	0.001001
221112122121222111212111111	0.000005
221112222111111111212111111	0.000315
221111122111111111212111111	0.000430
221111122111111111212112222	0.001078
221122111121222111111111111	0.012401
221122111121222111112121122	0.000750
221122112111111111212111111	0.000420
221122112122222212212121111	0.000750
222112122111111111212111111	0.000030
222212221222222222222222222	0.000015
222212222222222222222222222	0.000248
222222111121222111111111111	0.000435
222222121121222111111111111	0.000670
222222122111111111212111111	0.000103
222222122222222222222221111	0.000003
222222122222222222222222222	0.001738
222222211121222111111111111	0.004860
222222211222222222222222222	0.000138
222222221121222111111111111	0.000985
222222221121222111111112222	0.003254
222222221222222222222222222	0.000018
222222222111111111212111111	0.001061
222222222121222111111111111	0.001372
222222222122222222222222222	0.000250
222222222222211111212111111	0.002509
222222222222211111212111222	0.000250
222222222222222111111111111	0.001256
222222222222222221222222222	0.001251
222222222222222222122222222	0.000250
222222222222222222212112222	0.000048
222222222222222222221222222	0.000078
222222222222222222222111111	0.000250
222222222222222222222122222	0.000250
222222222222222222222211111	0.001001
222222222222222222222221111	0.009116
222222222222222222222221222	0.000250
222222222222222222222222111	0.000750
222222222222222222222222211	0.000500
222222222222222222222222222	0.378498
211112222222222222222222222	0.001256
211111111121222111111111111	0.000103
211111112222222222222222222	0.000148
211111122111111111212111111	0.092547
211111122111111111212112222	0.003408
211111122111111111212122222	0.003252
211111122111122111111111111	0.001003
211111122111122222222222222	0.002514
211111122121221111212111111	0.000250
211111122121222111212111111	0.000245
211111122222222222222221111	0.000238
211111122222222222222222222	0.001503
211111222111111111212111111	0.000075
211122111121222111111111111	0.005885
211122111121222121111111111	0.000115
211211122111111111212111111	0.003502
211211122111122222222222222	0.000740
211211122211122222222222222	0.000250
211211122222222222222221111	0.000015
212222222222222222222222222	0.001005
#
6720689	6744821
11	0.025628
12	0.324547
21	0.000385
22	0.649440
#
6749175	6754232
22	0.670105
21	0.090025
12	0.238542
11	0.001328
#
6754822	6890145
121212212111111221121	0.025873
121211222111111221112	0.002489
121112122122121222222	0.000258
122222222222222222222	0.001273
111211222111111221121	0.002001
111211222111111221112	0.193599
111211222111222221112	0.000250
111211222111222222222	0.009505
111211222211111221112	0.000283
112211222111111221112	0.029080
221212212111111221121	0.007894
221212222122111222122	0.002251
221211222111111221112	0.000013
221211221111111122222	0.040268
221211221111122222222	0.000250
221222222222222222222	0.000773
221112222122121212222	0.011506
221112222122222222222	0.000250
221112122121111221121	0.002001
221112122122121222222	0.038044
221112122122122222222	0.001251
221112122222121222222	0.000468
222212222211121122222	0.000038
222212222222222222222	0.005795
222211222211121122222	0.000100
222211222222222222222	0.000070
222222222211121122222	0.000070
222222222212222222222	0.001501
222222222221222222222	0.003002
222222222222122222222	0.000250
222222222222222222222	0.606608
222221222211121122222	0.000043
222221222222222222222	0.000038
211211222111111221112	0.012904
#
6901209	6936227
1221121	0.035268
1221221	0.000238
1222222	0.000013
2221221	0.001261
2221222	0.042080
2222122	0.000019
2222221	0.000760
2222222	0.564788
2211121	0.029507
2211122	0.000660
2211111	0.120051
2211112	0.001003
2211222	0.000118
2212222	0.000133
2121121	0.000622
2121111	0.001359
2121221	0.198276
2121222	0.001541
2122222	0.000949
2111121	0.000014
2111111	0.001338
#
6938220	6957571
221	0.067687
222	0.626120
211	0.160714
212	0.006159
122	0.000288
111	0.139030
#
6963762	7013400
22112121122122212	0.107570
22112121122122222	0.000216
22112121122111111	0.000248
22112121122222212	0.000125
22112121112122212	0.000021
22112122222222222	0.002626
22122221222122212	0.000060
22122221222222222	0.000046
22122222222122212	0.000043
22122222222222222	0.000050
22121121122122212	0.000250
22121121122222212	0.005531
22121121112222212	0.000229
22121121112222222	0.000250
22121121112222122	0.046523
22121121111222212	0.000243
22212121122122212	0.001001
22222222222222222	0.009804
21111121122222212	0.000500
21122211122122212	0.000220
21122211122222212	0.000518
21122212122212122	0.002251
